Rank	Word	Frequency	Frequency per million	Zipf value	IPA
299	marca	70	38.0318	4.5801	m a ɾ k a̝
299	orgulloso	70	38.0318	4.5801	ɔ ɾ ɣ u ʎ o s o̝
299	quenda	70	38.0318	4.5801	k ɛ n d a̝
299	venres	70	38.0318	4.5801	b ɛ n r e̝ s
299	xeración	70	38.0318	4.5801	ʃ e ɾ a θ j o ŋ
299	xudeu	70	38.0318	4.5801	ʃ u ð e w
300	amizade	69	37.4885	4.5739	a m i θ a ð e̝
300	chamo	69	37.4885	4.5739	t͡ʃ ɐ m ʊ
300	colleita	69	37.4885	4.5739	k o ʎ e j t a̝
300	ledicia	69	37.4885	4.5739	l e ð i θ j a̝
300	rato	69	37.4885	4.5739	r a t o̝
301	cobre	68	36.9452	4.5676	k ɔ β ɾ e̝
301	cruz	68	36.9452	4.5676	k ɾ u s  |  k ɾ u θ
301	limpo	68	36.9452	4.5676	l i m p o̝
301	ocasión	68	36.9452	4.5676	ɔ k a s j o ŋ
301	tira	68	36.9452	4.5676	t i ɾ a̝
301	tiro	68	36.9452	4.5676	t i ɾ o̝
302	coello	67	36.4019	4.5611	k o e ʎ o̝
302	león	67	36.4019	4.5611	l ɪ ɔ ŋ
302	ningures	67	36.4019	4.5611	n i ŋ ɡ u ɾ e̝ s
302	pelexar	67	36.4019	4.5611	p e l e ʃ a ɾ
302	rede	67	36.4019	4.5611	r e ð e̝
302	xuramento	67	36.4019	4.5611	ʃ u ɾ a m e n t ʊ
303	almorzo	66	35.8586	4.5546	a l m o ɾ s o̝  |  a l m o ɾ θ o̝
303	amencer	66	35.8586	4.5546	a m e n s e ɾ  |  a m e n θ e ɾ
303	chisco	66	35.8586	4.5546	t͡ʃ i s k o̝
303	fume	66	35.8586	4.5546	f u m e̝
303	rocha	66	35.8586	4.5546	r ɔ t͡ʃ a̝
304	liscar	65	35.3153	4.548	l i s k a ɾ
304	obreiro	65	35.3153	4.548	o β ɾ e j ɾ o  |  ɔ β ɾ e j ɾ o
304	parabéns	65	35.3153	4.548	p a ɾ a β ɛ ŋ s
305	camisa	64	34.772	4.5412	k a m i s a̝
305	laboratorio	64	34.772	4.5412	l a β ʊ ɾ a t ɔ ɾ j ʊ
305	tento	64	34.772	4.5412	t e n t o̝  |  t ɛ n t o̝
306	cola	63	34.2287	4.5344	k ɔ l a̝
306	coraxe	63	34.2287	4.5344	k o ɾ a ʃ e̝
306	milagre	63	34.2287	4.5344	m i l a ɣ ɾ e̝
306	noxento	63	34.2287	4.5344	n o ʃ e n t o̝  |  n o ʃ ɛ n t o̝
306	peza	63	34.2287	4.5344	p ɛ s a̝  |  p ɛ θ a̝
307	armadura	62	33.6853	4.5274	a ɾ m a d u ɾ a
307	xunta	62	33.6853	4.5274	ʃ u n t a̝
308	escándalo	61	33.142	4.5204	e s k a n d a̝ l o̝
308	manda	61	33.142	4.5204	m a n d a̝
308	quince	61	33.142	4.5204	k i n θ ɪ
309	biblioteca	60	32.5987	4.5132	b i β l j ʊ t ɛ k ɐ
309	móbil	60	32.5987	4.5132	m ɔ β i l
309	queixo	60	32.5987	4.5132	k e j ʃ ʊ
309	rastro	60	32.5987	4.5132	r a s t ɾ o̝
309	saín	60	32.5987	4.5132	s a i ŋ
309	xoves	60	32.5987	4.5132	ʃ ɔ β e̝ s
310	bota	59	32.0554	4.5059	b o t a̝  |  b ɔ t a̝
310	dragón	59	32.0554	4.5059	d ɾ a ɣ o ŋ
310	gris	59	32.0554	4.5059	ɡ ɾ i s
310	oso	59	32.0554	4.5059	o s o̝
311	aeroporto	58	31.5121	4.4985	a ɛ ɾ ɔ p o ɾ t ʊ
311	bravo	58	31.5121	4.4985	b ɾ a β o̝
