Rank	Word	Frequency	Frequency per million	Zipf value	IPA
91	ajalugu	5101	40.6306	4.6089	ɑ j ɑ l u ɡ̊ u
92	eesmärk	5065	40.3439	4.6058	eː s m æ r k
93	sinine	5010	39.9058	4.601	s i n i n e
94	kasutama	4856	38.6791	4.5875	k ɑ s u t ɑ m ɑ
95	m	4826	38.4402	4.5848	e mː
96	kott	4777	38.0499	4.5804	k o tʲː  |  k o tː
97	maitse	4598	36.6241	4.5638	m ɑ i̯ t s e
98	kood	4582	36.4967	4.5623	k oː d̥ʲ
99	kass	4531	36.0904	4.5574	k ɑ sʲː
99	nõrk	4531	36.0904	4.5574	n ɤ r k
100	vapper	4453	35.4692	4.5499	v ɑ pː e r
101	hirm	4438	35.3497	4.5484	h i r m
102	keel	4397	35.0231	4.5444	k eː l
103	palli	4222	33.6292	4.5267	p ɑ lː i
104	d	4025	32.06	4.506	d̥ eː
105	e	4014	31.9724	4.5048	eː
106	c	3946	31.4308	4.4974	t s eː
107	riik	3930	31.3033	4.4956	r iː k
108	tuul	3716	29.5988	4.4713	t uː l
109	s	3669	29.2244	4.4657	e sː
110	laul	3657	29.1288	4.4643	l ɑ u̯ l
111	loom	3640	28.9934	4.4623	l oː m
112	jooma	3406	27.1296	4.4334	j oː m ɑ
113	lind	3388	26.9862	4.4311	l i n d̥
114	pall	3337	26.58	4.4246	p ɑ lʲː
115	lõbu	3318	26.4286	4.4221	l ɤ b̥ u
116	hispaania	3297	26.2614	4.4193	h i s p ɑː n i ɑ
117	itaalia	3005	23.9355	4.379	i t ɑː l i ɑ
118	ilu	2975	23.6965	4.3747	i l u
119	r	2955	23.5372	4.3718	e rː
120	jõulud	2811	22.3903	4.3501	j ɤ u̯ l u d̥
121	neiu	2791	22.2309	4.347	n e i̯ u
122	rida	2781	22.1513	4.3454	r i d̥ ɑ
123	kõri	2685	21.3866	4.3301	k ɤ r i
124	and	2651	21.1158	4.3246	ɑ nʲˑ t
125	l	2638	21.0123	4.3225	e lː
126	õpilane	2620	20.8689	4.3195	ɤ p i l ɑ n e
127	king	2611	20.7972	4.318	k i ŋ ɡ̊
128	albert	2610	20.7892	4.3178	ɑ l b̥ e r t
129	kassi	2608	20.7733	4.3175	k ɑ sː i
130	paat	2600	20.7096	4.3162	p ɑː t  |  p ɑː tʲ
131	k	2590	20.6299	4.3145	k ɑː
132	j	2558	20.375	4.3091	j o tʲː
133	kättemaks	2504	19.9449	4.2998	k æ tː e m ɑ k s
134	euroopa	2412	19.2121	4.2836	e u r oː p ɑ
135	risti	2357	18.774	4.2736	r i s t i  |  r i sːʲ t i
136	prantsusmaa	2318	18.4634	4.2663	p r ɑ n t s u s m ɑː
137	käitumine	2316	18.4475	4.2659	k æ i̯ t u m i n e
138	rott	2314	18.4315	4.2656	r o tʲː
139	sõbranna	2278	18.1448	4.2588	s ɤ b̥ r ɑ nː ɑ
140	kreeka	2259	17.9934	4.2551	k r eː k ɑ
141	müts	2252	17.9377	4.2538	m y t s  |  m y tʲ s
142	g	2216	17.6509	4.2468	ɡ̊ eː
143	hall	2209	17.5952	4.2454	h ɑ lʲː  |  h ɑ lː
144	p	2161	17.2129	4.2359	p eː
145	lõvi	2022	16.1057	4.207	l ɤ v i
146	kauboi	1990	15.8508	4.2001	k ɑ u̯ b̥ o i̯
147	sügav	1988	15.8349	4.1996	s y ɡ̊ ɑ v
148	sild	1983	15.795	4.1985	s i l d̥
149	riist	1909	15.2056	4.182	r iː s t
150	maine	1894	15.0861	4.1786	m ɑ i̯ n e
151	venemaa	1880	14.9746	4.1754	v e n e m ɑː
152	kontor	1858	14.7994	4.1702	k o n t o r
153	angela	1853	14.7596	4.1691	ɑ ŋ ɡ̊ e l ɑ
154	aafrika	1816	14.4649	4.1603	ɑː f r i k ɑ
155	h	1798	14.3215	4.156	h ɑ ʃː  |  h ɑː
156	mürk	1717	13.6763	4.136	m y r k
157	f	1702	13.5568	4.1322	e fː
158	o	1690	13.4612	4.1291	oː
159	kalli	1669	13.294	4.1237	k ɑ lʲː i  |  k ɑ lʲːː i
160	tool	1668	13.286	4.1234	t oː l  |  t oː lʲ
161	iludus	1662	13.2382	4.1218	i l u d̥ u s
162	saksamaa	1659	13.2143	4.121	s ɑ k s ɑ m ɑː
163	lehm	1645	13.1028	4.1174	l e h m
164	müüma	1634	13.0152	4.1145	m yː m ɑ
165	munn	1624	12.9355	4.1118	m u nʲː
166	pitsa	1610	12.824	4.108	p i t s ɑ
167	pood	1568	12.4895	4.0965	p oː d̥ʲ
168	kunst	1567	12.4815	4.0963	k u nʲ s t
169	diana	1564	12.4576	4.0954	d̥ i ɑ n ɑ
170	baar	1550	12.3461	4.0915	b̥ ɑː r
171	lubama	1540	12.2664	4.0887	l u b̥ ɑ m ɑ
172	kaksteist	1511	12.0355	4.0805	k ɑ k s t e i̯ s t
173	õiglus	1487	11.8443	4.0735	ɤ i̯ ɡ̊ l u s
174	piir	1458	11.6133	4.065	p iː r
175	restoran	1416	11.2788	4.0523	r e s t o r ɑ n
176	ratas	1395	11.1115	4.0458	r ɑ t ɑ s
177	suits	1376	10.9602	4.0398	s u i̯ t s
178	moskva	1337	10.6495	4.0273	m o s k v ɑ
179	palk	1322	10.53	4.0224	p ɑ l k  |  p ɑ lʲ k
180	n	1312	10.4504	4.0191	e nː
181	piire	1304	10.3867	4.0165	p iː r e
182	liin	1300	10.3548	4.0151	l iː n
183	lift	1277	10.1716	4.0074	l i f t
