Rank	Bigram	Frequency	Frequency per million	Zipf value
684	fą	530	10.2476	4.0106
685	vg	524	10.1316	4.0057
686	vs	522	10.0929	4.004
687	pp	516	9.9769	3.999
688	cl	514	9.9382	3.9973
689	'o	511	9.8802	3.9948
690	^ą	508	9.8222	3.9922
691	pį	506	9.7836	3.9905
692	e'	503	9.7255	3.9879
693	nž	500	9.6675	3.9853
694	-k	498	9.6289	3.9836
695	ūb	497	9.6095	3.9827
696	ł$	481	9.3002	3.9685
697	zt	475	9.1842	3.963
698	nš	474	9.1648	3.9621
699	l-	473	9.1455	3.9612
699	vr	473	9.1455	3.9612
700	uu	469	9.0682	3.9575
701	ct	468	9.0488	3.9566
702	bb	466	9.0102	3.9547
703	fė	456	8.8168	3.9453
704	jü	451	8.7201	3.9405
705	-s	450	8.7008	3.9396
706	eh	449	8.6815	3.9386
707	aą	442	8.5461	3.9318
708	e-	439	8.4881	3.9288
709	-d	436	8.4301	3.9258
710	ff	434	8.3914	3.9238
711	zų	433	8.3721	3.9228
712	ye	431	8.3334	3.9208
713	mn	430	8.3141	3.9198
714	žj	427	8.2561	3.9168
715	d'	425	8.2174	3.9147
716	čo	422	8.1594	3.9117
717	ew	417	8.0627	3.9065
717	nh	417	8.0627	3.9065
718	žč	416	8.0434	3.9054
719	-h	415	8.0241	3.9044
720	hy	414	8.0047	3.9033
721	aw	412	7.9661	3.9012
722	bü	409	7.9081	3.8981
723	gč	402	7.7727	3.8906
724	kh	396	7.6567	3.884
725	-p	394	7.618	3.8818
726	zl	386	7.4633	3.8729
727	oy	378	7.3087	3.8638
727	ėb	378	7.3087	3.8638
728	mf	376	7.27	3.8615
729	-b	373	7.212	3.8581
730	bž	372	7.1927	3.8569
730	u-	372	7.1927	3.8569
731	zr	366	7.0766	3.8498
732	dd	365	7.0573	3.8486
732	qu	365	7.0573	3.8486
733	r'	364	7.038	3.8474
734	-m	362	6.9993	3.8451
735	l'	361	6.98	3.8439
736	cž	357	6.9026	3.839
737	't	350	6.7673	3.8304
738	m-	348	6.7286	3.8279
739	dg	347	6.7093	3.8267
740	kg	346	6.6899	3.8254
741	mc	342	6.6126	3.8204
742	tz	340	6.5739	3.8178
743	tc	339	6.5546	3.8165
743	tf	339	6.5546	3.8165
744	zv	334	6.4579	3.8101
745	t'	332	6.4192	3.8075
746	'$	330	6.3806	3.8049
747	iü	328	6.3419	3.8022
748	à$	323	6.2452	3.7955
749	fy	318	6.1486	3.7888
750	čy	313	6.0519	3.7819
750	įn	313	6.0519	3.7819
751	rh	311	6.0132	3.7791
751	šž	311	6.0132	3.7791
752	hl	305	5.8972	3.7706
753	'u	304	5.8779	3.7692
754	k'	302	5.8392	3.7664
755	ih	301	5.8199	3.7649
756	yc	298	5.7619	3.7606
756	zk	298	5.7619	3.7606
757	įb	297	5.7425	3.7591
758	t-	289	5.5878	3.7472
