Rank	Character	Frequency	Frequency per million	Zipf value
310	軒	10	0.001	0.0
310	部	10	0.001	0.0
310	金	10	0.001	0.0
310	鑦	10	0.001	0.0
310	震	10	0.001	0.0
310	ｋ	10	0.001	0.0
311	́	9	0.0009	-0.0458
311	غ	9	0.0009	-0.0458
311	ඉ	9	0.0009	-0.0458
311	ề	9	0.0009	-0.0458
311	ỏ	9	0.0009	-0.0458
311	ニ	9	0.0009	-0.0458
311	ハ	9	0.0009	-0.0458
311	ビ	9	0.0009	-0.0458
311	ホ	9	0.0009	-0.0458
311	七	9	0.0009	-0.0458
311	作	9	0.0009	-0.0458
311	動	9	0.0009	-0.0458
311	取	9	0.0009	-0.0458
311	喝	9	0.0009	-0.0458
311	国	9	0.0009	-0.0458
311	坊	9	0.0009	-0.0458
311	妹	9	0.0009	-0.0458
311	家	9	0.0009	-0.0458
311	引	9	0.0009	-0.0458
311	想	9	0.0009	-0.0458
311	拳	9	0.0009	-0.0458
311	持	9	0.0009	-0.0458
311	校	9	0.0009	-0.0458
311	欲	9	0.0009	-0.0458
311	歹	9	0.0009	-0.0458
311	没	9	0.0009	-0.0458
311	海	9	0.0009	-0.0458
311	煤	9	0.0009	-0.0458
311	繁	9	0.0009	-0.0458
311	者	9	0.0009	-0.0458
311	蝶	9	0.0009	-0.0458
311	裂	9	0.0009	-0.0458
311	鎙	9	0.0009	-0.0458
311	集	9	0.0009	-0.0458
311	魔	9	0.0009	-0.0458
311	鳥	9	0.0009	-0.0458
311	나	9	0.0009	-0.0458
311	ｔ	9	0.0009	-0.0458
312	ত	8	0.0008	-0.0969
312	ল	8	0.0008	-0.0969
312	্	8	0.0008	-0.0969
312	ဘ	8	0.0008	-0.0969
312	္	8	0.0008	-0.0969
312	ွ	8	0.0008	-0.0969
312	ម	8	0.0008	-0.0969
312	ⰰ	8	0.0008	-0.0969
312	べ	8	0.0008	-0.0969
312	ネ	8	0.0008	-0.0969
312	ブ	8	0.0008	-0.0969
312	ユ	8	0.0008	-0.0969
312	举	8	0.0008	-0.0969
312	九	8	0.0008	-0.0969
312	交	8	0.0008	-0.0969
312	他	8	0.0008	-0.0969
312	傷	8	0.0008	-0.0969
312	光	8	0.0008	-0.0969
312	半	8	0.0008	-0.0969
312	单	8	0.0008	-0.0969
312	原	8	0.0008	-0.0969
312	叔	8	0.0008	-0.0969
312	叼	8	0.0008	-0.0969
312	合	8	0.0008	-0.0969
312	呈	8	0.0008	-0.0969
312	哥	8	0.0008	-0.0969
312	問	8	0.0008	-0.0969
312	固	8	0.0008	-0.0969
312	在	8	0.0008	-0.0969
312	変	8	0.0008	-0.0969
312	客	8	0.0008	-0.0969
312	尼	8	0.0008	-0.0969
312	希	8	0.0008	-0.0969
312	干	8	0.0008	-0.0969
312	德	8	0.0008	-0.0969
312	快	8	0.0008	-0.0969
312	性	8	0.0008	-0.0969
312	戦	8	0.0008	-0.0969
312	抜	8	0.0008	-0.0969
312	握	8	0.0008	-0.0969
312	既	8	0.0008	-0.0969
312	林	8	0.0008	-0.0969
312	枚	8	0.0008	-0.0969
312	構	8	0.0008	-0.0969
312	水	8	0.0008	-0.0969
312	法	8	0.0008	-0.0969
312	溶	8	0.0008	-0.0969
312	烙	8	0.0008	-0.0969
312	片	8	0.0008	-0.0969
312	牡	8	0.0008	-0.0969
312	王	8	0.0008	-0.0969
312	瘚	8	0.0008	-0.0969
312	眼	8	0.0008	-0.0969
312	瞳	8	0.0008	-0.0969
312	矩	8	0.0008	-0.0969
312	碱	8	0.0008	-0.0969
312	秀	8	0.0008	-0.0969
312	箕	8	0.0008	-0.0969
312	罢	8	0.0008	-0.0969
312	聖	8	0.0008	-0.0969
312	聞	8	0.0008	-0.0969
312	良	8	0.0008	-0.0969
312	菩	8	0.0008	-0.0969
312	裏	8	0.0008	-0.0969
312	赣	8	0.0008	-0.0969
312	走	8	0.0008	-0.0969
312	酱	8	0.0008	-0.0969
312	闘	8	0.0008	-0.0969
312	霸	8	0.0008	-0.0969
312	馥	8	0.0008	-0.0969
312	鬼	8	0.0008	-0.0969
312	밳	8	0.0008	-0.0969
313	ǻ	7	0.0007	-0.1549
313	ෞ	7	0.0007	-0.1549
313	စ	7	0.0007	-0.1549
313	ង	7	0.0007	-0.1549
313	ủ	7	0.0007	-0.1549
313	ừ	7	0.0007	-0.1549
313	ご	7	0.0007	-0.1549
313	ァ	7	0.0007	-0.1549
313	テ	7	0.0007	-0.1549
313	ヘ	7	0.0007	-0.1549
313	ワ	7	0.0007	-0.1549
313	万	7	0.0007	-0.1549
313	东	7	0.0007	-0.1549
313	临	7	0.0007	-0.1549
313	之	7	0.0007	-0.1549
313	佐	7	0.0007	-0.1549
313	供	7	0.0007	-0.1549
313	俺	7	0.0007	-0.1549
313	倍	7	0.0007	-0.1549
313	偽	7	0.0007	-0.1549
313	優	7	0.0007	-0.1549
313	全	7	0.0007	-0.1549
313	別	7	0.0007	-0.1549
313	剣	7	0.0007	-0.1549
313	匙	7	0.0007	-0.1549
313	卡	7	0.0007	-0.1549
313	友	7	0.0007	-0.1549
313	号	7	0.0007	-0.1549
313	名	7	0.0007	-0.1549
313	咙	7	0.0007	-0.1549
313	啦	7	0.0007	-0.1549
313	坷	7	0.0007	-0.1549
313	声	7	0.0007	-0.1549
313	奇	7	0.0007	-0.1549
313	她	7	0.0007	-0.1549
313	嬢	7	0.0007	-0.1549
313	季	7	0.0007	-0.1549
313	宏	7	0.0007	-0.1549
313	官	7	0.0007	-0.1549
313	尹	7	0.0007	-0.1549
313	差	7	0.0007	-0.1549
313	帽	7	0.0007	-0.1549
313	弃	7	0.0007	-0.1549
313	恋	7	0.0007	-0.1549
313	悔	7	0.0007	-0.1549
313	愧	7	0.0007	-0.1549
313	憶	7	0.0007	-0.1549
313	戻	7	0.0007	-0.1549
313	抮	7	0.0007	-0.1549
313	描	7	0.0007	-0.1549
313	早	7	0.0007	-0.1549
313	映	7	0.0007	-0.1549
313	昨	7	0.0007	-0.1549
313	暗	7	0.0007	-0.1549
313	朝	7	0.0007	-0.1549
313	期	7	0.0007	-0.1549
313	杯	7	0.0007	-0.1549
313	桜	7	0.0007	-0.1549
313	止	7	0.0007	-0.1549
313	求	7	0.0007	-0.1549
313	泽	7	0.0007	-0.1549
313	渡	7	0.0007	-0.1549
313	炼	7	0.0007	-0.1549
313	焊	7	0.0007	-0.1549
313	熱	7	0.0007	-0.1549
313	理	7	0.0007	-0.1549
313	画	7	0.0007	-0.1549
313	畳	7	0.0007	-0.1549
313	眩	7	0.0007	-0.1549
313	穆	7	0.0007	-0.1549
313	米	7	0.0007	-0.1549
313	紅	7	0.0007	-0.1549
313	経	7	0.0007	-0.1549
313	絶	7	0.0007	-0.1549
313	繋	7	0.0007	-0.1549
313	缴	7	0.0007	-0.1549
313	罗	7	0.0007	-0.1549
313	苦	7	0.0007	-0.1549
313	蠢	7	0.0007	-0.1549
313	表	7	0.0007	-0.1549
313	記	7	0.0007	-0.1549
313	負	7	0.0007	-0.1549
313	贡	7	0.0007	-0.1549
313	贰	7	0.0007	-0.1549
313	越	7	0.0007	-0.1549
313	輪	7	0.0007	-0.1549
313	近	7	0.0007	-0.1549
313	過	7	0.0007	-0.1549
313	達	7	0.0007	-0.1549
313	邪	7	0.0007	-0.1549
313	里	7	0.0007	-0.1549
313	限	7	0.0007	-0.1549
313	요	7	0.0007	-0.1549
313	쨅	7	0.0007	-0.1549
314	ȃ	6	0.0006	-0.2218
314	ΰ	6	0.0006	-0.2218
314	ќ	6	0.0006	-0.2218
314	ہ	6	0.0006	-0.2218
314	ی	6	0.0006	-0.2218
314	ः	6	0.0006	-0.2218
314	ক	6	0.0006	-0.2218
314	ফ	6	0.0006	-0.2218
314	র	6	0.0006	-0.2218
314	ো	6	0.0006	-0.2218
314	ඕ	6	0.0006	-0.2218
314	ධ	6	0.0006	-0.2218
314	ශ	6	0.0006	-0.2218
314	น	6	0.0006	-0.2218
314	ထ	6	0.0006	-0.2218
314	ဖ	6	0.0006	-0.2218
314	ှ	6	0.0006	-0.2218
314	យ	6	0.0006	-0.2218
314	រ	6	0.0006	-0.2218
314	ᵃ	6	0.0006	-0.2218
314	ẽ	6	0.0006	-0.2218
314	ⰲ	6	0.0006	-0.2218
314	ⴭ	6	0.0006	-0.2218
314	〵	6	0.0006	-0.2218
314	ぁ	6	0.0006	-0.2218
314	ュ	6	0.0006	-0.2218
314	両	6	0.0006	-0.2218
314	主	6	0.0006	-0.2218
314	予	6	0.0006	-0.2218
314	亡	6	0.0006	-0.2218
314	似	6	0.0006	-0.2218
314	北	6	0.0006	-0.2218
314	吧	6	0.0006	-0.2218
314	唄	6	0.0006	-0.2218
314	商	6	0.0006	-0.2218
314	嘘	6	0.0006	-0.2218
314	回	6	0.0006	-0.2218
314	学	6	0.0006	-0.2218
314	守	6	0.0006	-0.2218
314	寝	6	0.0006	-0.2218
314	帝	6	0.0006	-0.2218
314	底	6	0.0006	-0.2218
314	录	6	0.0006	-0.2218
314	成	6	0.0006	-0.2218
314	戚	6	0.0006	-0.2218
314	拢	6	0.0006	-0.2218
314	斬	6	0.0006	-0.2218
314	春	6	0.0006	-0.2218
314	檓	6	0.0006	-0.2218
314	歩	6	0.0006	-0.2218
314	死	6	0.0006	-0.2218
314	残	6	0.0006	-0.2218
314	波	6	0.0006	-0.2218
314	淒	6	0.0006	-0.2218
314	溢	6	0.0006	-0.2218
314	滴	6	0.0006	-0.2218
314	狸	6	0.0006	-0.2218
314	皇	6	0.0006	-0.2218
314	看	6	0.0006	-0.2218
314	祭	6	0.0006	-0.2218
314	秦	6	0.0006	-0.2218
314	穹	6	0.0006	-0.2218
314	腕	6	0.0006	-0.2218
314	色	6	0.0006	-0.2218
314	芳	6	0.0006	-0.2218
314	葬	6	0.0006	-0.2218
314	蒼	6	0.0006	-0.2218
314	語	6	0.0006	-0.2218
314	词	6	0.0006	-0.2218
314	載	6	0.0006	-0.2218
314	輟	6	0.0006	-0.2218
314	轴	6	0.0006	-0.2218
314	込	6	0.0006	-0.2218
314	迪	6	0.0006	-0.2218
314	選	6	0.0006	-0.2218
314	長	6	0.0006	-0.2218
314	隠	6	0.0006	-0.2218
314	面	6	0.0006	-0.2218
314	頬	6	0.0006	-0.2218
314	駆	6	0.0006	-0.2218
314	马	6	0.0006	-0.2218
314	高	6	0.0006	-0.2218
314	鳴	6	0.0006	-0.2218
314	鷓	6	0.0006	-0.2218
314	가	6	0.0006	-0.2218
314	️	6	0.0006	-0.2218
314	ｗ	6	0.0006	-0.2218
315	ŝ	5	0.0005	-0.301
315	ŭ	5	0.0005	-0.301
315	ǔ	5	0.0005	-0.301
315	ʹ	5	0.0005	-0.301
315	̀	5	0.0005	-0.301
315	ْ	5	0.0005	-0.301
315	แ	5	0.0005	-0.301
315	သ	5	0.0005	-0.301
315	ក	5	0.0005	-0.301
315	ប	5	0.0005	-0.301
315	ព	5	0.0005	-0.301
315	ល	5	0.0005	-0.301
315	អ	5	0.0005	-0.301
315	ḷ	5	0.0005	-0.301
315	ẩ	5	0.0005	-0.301
315	ォ	5	0.0005	-0.301
315	ゾ	5	0.0005	-0.301
315	ノ	5	0.0005	-0.301
315	プ	5	0.0005	-0.301
315	ㄽ	5	0.0005	-0.301
315	㱴	5	0.0005	-0.301
315	㵲	5	0.0005	-0.301
315	㸴	5	0.0005	-0.301
315	㹴	5	0.0005	-0.301
315	两	5	0.0005	-0.301
315	仕	5	0.0005	-0.301
315	伊	5	0.0005	-0.301
315	伯	5	0.0005	-0.301
315	做	5	0.0005	-0.301
315	傾	5	0.0005	-0.301
315	入	5	0.0005	-0.301
315	八	5	0.0005	-0.301
315	加	5	0.0005	-0.301
315	厳	5	0.0005	-0.301
315	同	5	0.0005	-0.301
315	品	5	0.0005	-0.301
315	哲	5	0.0005	-0.301
315	夏	5	0.0005	-0.301
315	娘	5	0.0005	-0.301
315	嫕	5	0.0005	-0.301
315	嬉	5	0.0005	-0.301
315	崩	5	0.0005	-0.301
315	帰	5	0.0005	-0.301
315	平	5	0.0005	-0.301
315	幾	5	0.0005	-0.301
315	彼	5	0.0005	-0.301
315	得	5	0.0005	-0.301
315	微	5	0.0005	-0.301
315	恐	5	0.0005	-0.301
315	抳	5	0.0005	-0.301
315	損	5	0.0005	-0.301
315	撃	5	0.0005	-0.301
315	攕	5	0.0005	-0.301
315	教	5	0.0005	-0.301
315	敬	5	0.0005	-0.301
315	敮	5	0.0005	-0.301
315	敺	5	0.0005	-0.301
315	昼	5	0.0005	-0.301
315	果	5	0.0005	-0.301
315	楳	5	0.0005	-0.301
315	模	5	0.0005	-0.301
315	氷	5	0.0005	-0.301
315	池	5	0.0005	-0.301
315	潣	5	0.0005	-0.301
315	潬	5	0.0005	-0.301
315	狐	5	0.0005	-0.301
315	球	5	0.0005	-0.301
315	瑢	5	0.0005	-0.301
315	瑩	5	0.0005	-0.301
315	痛	5	0.0005	-0.301
315	癴	5	0.0005	-0.301
315	着	5	0.0005	-0.301
315	碇	5	0.0005	-0.301
315	紙	5	0.0005	-0.301
315	結	5	0.0005	-0.301
315	締	5	0.0005	-0.301
315	组	5	0.0005	-0.301
315	群	5	0.0005	-0.301
315	腐	5	0.0005	-0.301
315	調	5	0.0005	-0.301
315	请	5	0.0005	-0.301
315	豆	5	0.0005	-0.301
315	車	5	0.0005	-0.301
315	進	5	0.0005	-0.301
315	郊	5	0.0005	-0.301
315	郎	5	0.0005	-0.301
315	醨	5	0.0005	-0.301
315	野	5	0.0005	-0.301
315	鑢	5	0.0005	-0.301
315	開	5	0.0005	-0.301
315	閏	5	0.0005	-0.301
315	離	5	0.0005	-0.301
315	電	5	0.0005	-0.301
315	魚	5	0.0005	-0.301
315	黱	5	0.0005	-0.301
315	鼓	5	0.0005	-0.301
315	밄	5	0.0005	-0.301
315	밠	5	0.0005	-0.301
315	밫	5	0.0005	-0.301
315	ﬃ	5	0.0005	-0.301
315	ｕ	5	0.0005	-0.301
315	ｫ	5	0.0005	-0.301
315	ﾃ	5	0.0005	-0.301
316	ƭ	4	0.0004	-0.3979
316	ǳ	4	0.0004	-0.3979
316	ȋ	4	0.0004	-0.3979
316	ѽ	4	0.0004	-0.3979
316	ף	4	0.0004	-0.3979
316	জ	4	0.0004	-0.3979
316	য	4	0.0004	-0.3979
316	උ	4	0.0004	-0.3979
316	ච	4	0.0004	-0.3979
316	භ	4	0.0004	-0.3979
316	ෑ	4	0.0004	-0.3979
316	ั	4	0.0004	-0.3979
316	ဒ	4	0.0004	-0.3979
316	ច	4	0.0004	-0.3979
316	ណ	4	0.0004	-0.3979
316	ស	4	0.0004	-0.3979
316	ើ	4	0.0004	-0.3979
316	់	4	0.0004	-0.3979
316	ᴼ	4	0.0004	-0.3979
316	ᵏ	4	0.0004	-0.3979
316	ộ	4	0.0004	-0.3979
316	ớ	4	0.0004	-0.3979
316	ờ	4	0.0004	-0.3979
316	ₒ	4	0.0004	-0.3979
316	ぽ	4	0.0004	-0.3979
316	ギ	4	0.0004	-0.3979
316	ケ	4	0.0004	-0.3979
316	ヒ	4	0.0004	-0.3979
316	ピ	4	0.0004	-0.3979
316	モ	4	0.0004	-0.3979
316	ヤ	4	0.0004	-0.3979
316	三	4	0.0004	-0.3979
316	並	4	0.0004	-0.3979
316	久	4	0.0004	-0.3979
316	伦	4	0.0004	-0.3979
316	佛	4	0.0004	-0.3979
316	儚	4	0.0004	-0.3979
316	元	4	0.0004	-0.3979
316	刻	4	0.0004	-0.3979
316	勇	4	0.0004	-0.3979
316	化	4	0.0004	-0.3979
316	十	4	0.0004	-0.3979
316	博	4	0.0004	-0.3979
316	双	4	0.0004	-0.3979
316	口	4	0.0004	-0.3979
316	可	4	0.0004	-0.3979
316	右	4	0.0004	-0.3979
316	后	4	0.0004	-0.3979
316	啥	4	0.0004	-0.3979
316	嘛	4	0.0004	-0.3979
316	园	4	0.0004	-0.3979
316	土	4	0.0004	-0.3979
316	坪	4	0.0004	-0.3979
316	士	4	0.0004	-0.3979
316	富	4	0.0004	-0.3979
316	射	4	0.0004	-0.3979
316	山	4	0.0004	-0.3979
316	嶪	4	0.0004	-0.3979
316	巨	4	0.0004	-0.3979
316	巻	4	0.0004	-0.3979
316	幸	4	0.0004	-0.3979
316	座	4	0.0004	-0.3979
316	庶	4	0.0004	-0.3979
316	当	4	0.0004	-0.3979
316	彩	4	0.0004	-0.3979
316	悪	4	0.0004	-0.3979
316	扉	4	0.0004	-0.3979
316	抣	4	0.0004	-0.3979
316	招	4	0.0004	-0.3979
316	提	4	0.0004	-0.3979
316	揺	4	0.0004	-0.3979
316	救	4	0.0004	-0.3979
316	易	4	0.0004	-0.3979
316	晴	4	0.0004	-0.3979
316	杰	4	0.0004	-0.3979
316	根	4	0.0004	-0.3979
316	梵	4	0.0004	-0.3979
316	標	4	0.0004	-0.3979
316	檇	4	0.0004	-0.3979
316	檙	4	0.0004	-0.3979
316	次	4	0.0004	-0.3979
316	比	4	0.0004	-0.3979
316	民	4	0.0004	-0.3979
316	汉	4	0.0004	-0.3979
316	注	4	0.0004	-0.3979
316	清	4	0.0004	-0.3979
316	火	4	0.0004	-0.3979
316	灯	4	0.0004	-0.3979
316	為	4	0.0004	-0.3979
316	烈	4	0.0004	-0.3979
316	然	4	0.0004	-0.3979
316	熙	4	0.0004	-0.3979
316	爆	4	0.0004	-0.3979
316	版	4	0.0004	-0.3979
316	特	4	0.0004	-0.3979
316	牽	4	0.0004	-0.3979
316	狒	4	0.0004	-0.3979
316	獻	4	0.0004	-0.3979
316	琚	4	0.0004	-0.3979
316	瓣	4	0.0004	-0.3979
316	直	4	0.0004	-0.3979
316	砲	4	0.0004	-0.3979
316	確	4	0.0004	-0.3979
316	禁	4	0.0004	-0.3979
316	秘	4	0.0004	-0.3979
316	移	4	0.0004	-0.3979
316	笙	4	0.0004	-0.3979
316	简	4	0.0004	-0.3979
316	粒	4	0.0004	-0.3979
316	縭	4	0.0004	-0.3979
316	繰	4	0.0004	-0.3979
316	置	4	0.0004	-0.3979
316	肝	4	0.0004	-0.3979
316	肺	4	0.0004	-0.3979
316	脿	4	0.0004	-0.3979
316	航	4	0.0004	-0.3979
316	草	4	0.0004	-0.3979
316	荠	4	0.0004	-0.3979
316	荸	4	0.0004	-0.3979
316	薦	4	0.0004	-0.3979
316	虚	4	0.0004	-0.3979
316	蟲	4	0.0004	-0.3979
316	許	4	0.0004	-0.3979
316	象	4	0.0004	-0.3979
316	賽	4	0.0004	-0.3979
316	起	4	0.0004	-0.3979
316	軍	4	0.0004	-0.3979
316	逃	4	0.0004	-0.3979
316	途	4	0.0004	-0.3979
316	銀	4	0.0004	-0.3979
316	鑝	4	0.0004	-0.3979
316	错	4	0.0004	-0.3979
316	閉	4	0.0004	-0.3979
316	閘	4	0.0004	-0.3979
316	関	4	0.0004	-0.3979
316	阾	4	0.0004	-0.3979
316	雷	4	0.0004	-0.3979
316	駉	4	0.0004	-0.3979
316	験	4	0.0004	-0.3979
316	骨	4	0.0004	-0.3979
316	鰊	4	0.0004	-0.3979
316	麦	4	0.0004	-0.3979
316	龍	4	0.0004	-0.3979
316	밯	4	0.0004	-0.3979
316	하	4	0.0004	-0.3979
316	ﻯ	4	0.0004	-0.3979
316	ｖ	4	0.0004	-0.3979
316	ｰ	4	0.0004	-0.3979
317	į	3	0.0003	-0.5229
317	ŧ	3	0.0003	-0.5229
317	ȧ	3	0.0003	-0.5229
317	ʳ	3	0.0003	-0.5229
317	ϊ	3	0.0003	-0.5229
317	ѓ	3	0.0003	-0.5229
317	ҫ	3	0.0003	-0.5229
317	ؤ	3	0.0003	-0.5229
317	ّ	3	0.0003	-0.5229
317	ဓ	3	0.0003	-0.5229
317	ជ	3	0.0003	-0.5229
317	ញ	3	0.0003	-0.5229
317	ិ	3	0.0003	-0.5229
317	ី	3	0.0003	-0.5229
317	េ	3	0.0003	-0.5229
317	ᴱ	3	0.0003	-0.5229
317	ᵈ	3	0.0003	-0.5229
317	ẻ	3	0.0003	-0.5229
317	ỗ	3	0.0003	-0.5229
317	ở	3	0.0003	-0.5229
317	ⁿ	3	0.0003	-0.5229
317	ペ	3	0.0003	-0.5229
317	ョ	3	0.0003	-0.5229
317	ㄴ	3	0.0003	-0.5229
317	ㅠ	3	0.0003	-0.5229
317	业	3	0.0003	-0.5229
317	为	3	0.0003	-0.5229
317	乐	3	0.0003	-0.5229
317	习	3	0.0003	-0.5229
317	亚	3	0.0003	-0.5229
317	享	3	0.0003	-0.5229
317	仅	3	0.0003	-0.5229
317	仆	3	0.0003	-0.5229
317	伸	3	0.0003	-0.5229
317	俄	3	0.0003	-0.5229
317	俊	3	0.0003	-0.5229
317	兒	3	0.0003	-0.5229
317	冷	3	0.0003	-0.5229
317	利	3	0.0003	-0.5229
317	到	3	0.0003	-0.5229
317	助	3	0.0003	-0.5229
317	勝	3	0.0003	-0.5229
317	包	3	0.0003	-0.5229
317	卢	3	0.0003	-0.5229
317	去	3	0.0003	-0.5229
317	参	3	0.0003	-0.5229
317	反	3	0.0003	-0.5229
317	吗	3	0.0003	-0.5229
317	吴	3	0.0003	-0.5229
317	周	3	0.0003	-0.5229
317	和	3	0.0003	-0.5229
317	哦	3	0.0003	-0.5229
317	喜	3	0.0003	-0.5229
317	嘆	3	0.0003	-0.5229
317	四	3	0.0003	-0.5229
317	坂	3	0.0003	-0.5229
317	壁	3	0.0003	-0.5229
317	夕	3	0.0003	-0.5229
317	奉	3	0.0003	-0.5229
317	奎	3	0.0003	-0.5229
317	奪	3	0.0003	-0.5229
317	女	3	0.0003	-0.5229
317	婚	3	0.0003	-0.5229
317	它	3	0.0003	-0.5229
317	完	3	0.0003	-0.5229
317	密	3	0.0003	-0.5229
317	尾	3	0.0003	-0.5229
317	屋	3	0.0003	-0.5229
317	巡	3	0.0003	-0.5229
317	工	3	0.0003	-0.5229
317	巴	3	0.0003	-0.5229
317	帆	3	0.0003	-0.5229
317	帯	3	0.0003	-0.5229
317	开	3	0.0003	-0.5229
317	彷	3	0.0003	-0.5229
317	徐	3	0.0003	-0.5229
317	御	3	0.0003	-0.5229
317	徨	3	0.0003	-0.5229
317	忍	3	0.0003	-0.5229
317	急	3	0.0003	-0.5229
317	悟	3	0.0003	-0.5229
317	惑	3	0.0003	-0.5229
317	愀	3	0.0003	-0.5229
317	慢	3	0.0003	-0.5229
317	戸	3	0.0003	-0.5229
317	打	3	0.0003	-0.5229
317	指	3	0.0003	-0.5229
317	捧	3	0.0003	-0.5229
317	捨	3	0.0003	-0.5229
317	搭	3	0.0003	-0.5229
317	攀	3	0.0003	-0.5229
317	改	3	0.0003	-0.5229
317	散	3	0.0003	-0.5229
317	数	3	0.0003	-0.5229
317	昔	3	0.0003	-0.5229
317	末	3	0.0003	-0.5229
317	李	3	0.0003	-0.5229
317	束	3	0.0003	-0.5229
317	東	3	0.0003	-0.5229
317	柔	3	0.0003	-0.5229
317	柳	3	0.0003	-0.5229
317	核	3	0.0003	-0.5229
317	棲	3	0.0003	-0.5229
317	機	3	0.0003	-0.5229
317	橫	3	0.0003	-0.5229
317	檝	3	0.0003	-0.5229
317	歌	3	0.0003	-0.5229
317	母	3	0.0003	-0.5229
317	沈	3	0.0003	-0.5229
317	河	3	0.0003	-0.5229
317	浪	3	0.0003	-0.5229
317	淋	3	0.0003	-0.5229
317	深	3	0.0003	-0.5229
317	混	3	0.0003	-0.5229
317	温	3	0.0003	-0.5229
317	満	3	0.0003	-0.5229
317	溯	3	0.0003	-0.5229
317	漀	3	0.0003	-0.5229
317	爀	3	0.0003	-0.5229
317	爾	3	0.0003	-0.5229
317	牙	3	0.0003	-0.5229
317	牛	3	0.0003	-0.5229
317	独	3	0.0003	-0.5229
317	狼	3	0.0003	-0.5229
317	现	3	0.0003	-0.5229
317	琴	3	0.0003	-0.5229
317	甘	3	0.0003	-0.5229
317	男	3	0.0003	-0.5229
317	石	3	0.0003	-0.5229
317	破	3	0.0003	-0.5229
317	約	3	0.0003	-0.5229
317	紡	3	0.0003	-0.5229
317	絡	3	0.0003	-0.5229
317	線	3	0.0003	-0.5229
317	红	3	0.0003	-0.5229
317	约	3	0.0003	-0.5229
317	考	3	0.0003	-0.5229
317	耳	3	0.0003	-0.5229
317	脳	3	0.0003	-0.5229
317	芒	3	0.0003	-0.5229
317	虾	3	0.0003	-0.5229
317	衝	3	0.0003	-0.5229
317	被	3	0.0003	-0.5229
317	西	3	0.0003	-0.5229
317	要	3	0.0003	-0.5229
317	解	3	0.0003	-0.5229
317	証	3	0.0003	-0.5229
317	詩	3	0.0003	-0.5229
317	諦	3	0.0003	-0.5229
317	谢	3	0.0003	-0.5229
317	贝	3	0.0003	-0.5229
317	负	3	0.0003	-0.5229
317	赤	3	0.0003	-0.5229
317	迎	3	0.0003	-0.5229
317	还	3	0.0003	-0.5229
317	送	3	0.0003	-0.5229
317	造	3	0.0003	-0.5229
317	還	3	0.0003	-0.5229
317	那	3	0.0003	-0.5229
317	鈉	3	0.0003	-0.5229
317	門	3	0.0003	-0.5229
317	隙	3	0.0003	-0.5229
317	雨	3	0.0003	-0.5229
317	食	3	0.0003	-0.5229
317	饕	3	0.0003	-0.5229
317	首	3	0.0003	-0.5229
317	駸	3	0.0003	-0.5229
317	駻	3	0.0003	-0.5229
317	鰉	3	0.0003	-0.5229
317	鷆	3	0.0003	-0.5229
317	黒	3	0.0003	-0.5229
317	그	3	0.0003	-0.5229
317	대	3	0.0003	-0.5229
317	땦	3	0.0003	-0.5229
317	려	3	0.0003	-0.5229
317	밊	3	0.0003	-0.5229
317	밚	3	0.0003	-0.5229
317	아	3	0.0003	-0.5229
317	있	3	0.0003	-0.5229
317	︎	3	0.0003	-0.5229
317	ｄ	3	0.0003	-0.5229
317	ｌ	3	0.0003	-0.5229
317	ﾙ	3	0.0003	-0.5229
318	ġ	2	0.0002	-0.699
318	ĭ	2	0.0002	-0.699
318	ǝ	2	0.0002	-0.699
318	ȯ	2	0.0002	-0.699
318	ȱ	2	0.0002	-0.699
318	ȼ	2	0.0002	-0.699
318	ʸ	2	0.0002	-0.699
318	ˡ	2	0.0002	-0.699
318	̈	2	0.0002	-0.699
318	̥	2	0.0002	-0.699
318	ϻ	2	0.0002	-0.699
318	ұ	2	0.0002	-0.699
318	چ	2	0.0002	-0.699
318	ڑ	2	0.0002	-0.699
318	त	2	0.0002	-0.699
318	म	2	0.0002	-0.699
318	य	2	0.0002	-0.699
318	ঘ	2	0.0002	-0.699
318	়	2	0.0002	-0.699
318	ি	2	0.0002	-0.699
318	ে	2	0.0002	-0.699
318	ৎ	2	0.0002	-0.699
318	ల	2	0.0002	-0.699
318	එ	2	0.0002	-0.699
318	ඒ	2	0.0002	-0.699
318	ඝ	2	0.0002	-0.699
318	ඬ	2	0.0002	-0.699
318	ථ	2	0.0002	-0.699
318	ෘ	2	0.0002	-0.699
318	ต	2	0.0002	-0.699
318	ธ	2	0.0002	-0.699
318	พ	2	0.0002	-0.699
318	ว	2	0.0002	-0.699
318	ำ	2	0.0002	-0.699
318	ဍ	2	0.0002	-0.699
318	ဏ	2	0.0002	-0.699
318	ဟ	2	0.0002	-0.699
318	ღ	2	0.0002	-0.699
318	គ	2	0.0002	-0.699
318	ត	2	0.0002	-0.699
318	ថ	2	0.0002	-0.699
318	ទ	2	0.0002	-0.699
318	វ	2	0.0002	-0.699
318	ុ	2	0.0002	-0.699
318	ឿ	2	0.0002	-0.699
318	ែ	2	0.0002	-0.699
318	ំ	2	0.0002	-0.699
318	ᴬ	2	0.0002	-0.699
318	ᴴ	2	0.0002	-0.699
318	ᴸ	2	0.0002	-0.699
318	ᵇ	2	0.0002	-0.699
318	ᵉ	2	0.0002	-0.699
318	ᵘ	2	0.0002	-0.699
318	ḉ	2	0.0002	-0.699
